,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,27868,0,27868.0,1.767067523612136e-05,0.0,1.0350000000000006,37802.73311703022,0.0,37802.73311703022,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.0028194196497979634,-1,0.0,0.0,24725.269999999997,18674.62,7998.76,4536.0,2.049,134455.09150860045,8109.1,8109.1,0,34215.22,4536.0,565.32,4536.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7150000000000004,43289,0,43289.0,2.2151114138747558e-05,0.0,0.7150000000000004,44868.72402982348,0.0,44868.72402982348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.00836136348756196,-1,0.0,0.0,39854.659999999996,19131.2,7999.28,12563.0,1.78,261880.9798372441,12990.71,12990.71,0,41882.09,12563.0,559.38,12563.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48576,0,48576.0,2.5885903230613706e-05,0.0,0.6750000000000004,48405.61990142312,0.0,48405.61990142312,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.010585690396401996,-1,0.0,0.0,44929.509999999995,18914.359999999997,7999.68,15490.0,1.688,344080.0735875757,14633.59,14633.59,0,45358.02,15490.0,569.83,15490.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,43256,0,43256.0,2.6842730637894738e-05,0.0,0.7550000000000004,46564.759777173065,0.0,46564.759777173065,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.00871431052035129,-1,0.0,0.0,39640.55,18647.08,7999.81,13038.0,1.686,322623.9608736109,12930.89,12930.89,0,43298.06,13038.0,577.01,13038.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.1150000000000009,24295,0,24295.0,2.9295947067634555e-05,0.0,1.1150000000000009,34899.58539824348,0.0,34899.58539824348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.001711067536899493,-1,0.0,0.0,21356.769999999997,18852.819999999996,8000.05,2792.0,2.265,188006.2231169098,7015.14,7015.14,0,31345.05,2792.0,543.71,2792.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,25789,0,25789.0,3.072840397762508e-05,0.0,1.0350000000000006,34982.58520005355,0.0,34982.58520005355,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.0021559678675155004,-1,0.0,0.0,22880.72,18783.100000000002,8000.25,3498.0,2.225,214670.60551549675,7504.15,7504.15,0,31662.7,3498.0,536.63,3498.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48508,0,48508.0,3.45653141817169e-05,0.0,0.6750000000000004,48337.85841111316,0.0,48337.85841111316,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.010568520637090507,-1,0.0,0.0,44866.61000000001,18957.83,8000.78,15468.0,1.688,468370.693256221,14613.1,14613.1,0,45294.52,15468.0,569.04,15468.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,40498,0,40498.0,3.698513758226304e-05,0.0,0.7550000000000004,43595.79344960132,0.0,43595.79344960132,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.007462714406343301,-1,0.0,0.0,37113.07000000001,18890.63,8000.99,11335.0,1.784,411999.47515549796,12106.41,12106.41,0,40537.38,11335.0,557.01,11335.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.7550000000000004,32860,0,32860.0,1.767067523612136e-05,0.0,0.636,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.006136908675763296,-1,0.0,0.0,30629.02,17981.78,6264.3,7419.0,2.384,206604.83819657704,9968.41,9968.41,0,29688.65,7419.0,425.6,7419.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20058,0,20058.0,2.2151114138747558e-05,0.0,1.0350000000000006,27208.526656430033,0.0,27208.526656430033,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.0010553061940944046,-1,0.0,0.0,17796.03,18116.000000000004,6264.71,1360.0,2.894,147073.89276908268,5836.53,5836.53,0,24626.42,1360.0,443.59,1360.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.6750000000000004,36754,0,36754.0,2.5885903230613706e-05,0.0,0.526,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.007212906510510835,-1,0.0,0.0,34667.68,18353.98,6265.03,8606.0,2.548,330914.5196441635,11258.93,11258.93,0,29679.88,8606.0,403.16,8606.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.9050000000000006,25555,0,25555.0,2.6842730637894738e-05,0.0,0.92,29675.313092199343,0.0,29675.313092199343,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.003318548908863478,-1,0.0,0.0,23067.04,17649.510000000002,6265.13,4155.0,2.341,235417.94084000564,7548.51,7548.51,0,29149.72,4155.0,476.65,4155.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.6450000000000004,39238,0,39238.0,2.9295947067634555e-05,0.0,0.468,29675.313092199347,0.0,29675.313092199347,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.00831808508003133,-1,0.0,0.0,37243.88,18297.990000000005,6265.32,9793.0,2.55,404750.73912264674,12082.09,12082.09,0,29670.11,9793.0,380.42,9793.0
