,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,ARMM,EQ,1,153829114,helped,a,0.9310153754994157,822.4791037502216,243302.09,22302.6775,0.5150000000000002,147389,16851,164240.0,3.5406688651212895e-06,5372.168433964414,0.5150000000000002,122893.56017273868,5372.168433964414,128265.7286067031,1,15573.959716184301,0,0.004054684583948998,0.0,-1,0.0,0.0,145933.7,264779.07,261402.11,0.0,10.0,152909.96527202404,52360.4,46988.23,5372.17,128265.74,0.0,2459.18,0.0
1,ARMM,EQ,1,153893114,helped,a,0.7499636399729919,0.0,98041.719,22302.6775,0.5650000000000003,54827,6268,61095.0,3.5406688651212895e-06,1998.2643014710668,0.5650000000000003,48456.329163489834,1998.2643014710668,50454.593464960904,1,15573.959716184301,0,0.006387406222212574,0.0,-1,0.0,0.0,54233.37,110204.75,105335.36,0.0,10.0,45819.028584149935,19477.33,17479.07,1998.26,50454.59,0.0,966.88,0.0
2,ARMM,EQ,1,156627419,helped,a,1.628717189054237,0.0,116599.20999999999,22302.6775,0.7550000000000004,44656,5105,49761.0,3.5406688651212895e-06,1627.4950955663364,0.7550000000000004,47951.7973335182,1627.4950955663364,49579.29242908454,1,15573.959716184301,0,0.005857093968392721,0.0,-1,0.0,0.0,44011.08,137363.88999999998,132476.01,0.0,10.0,81046.59604452788,15864.02,14236.52,1627.5,49579.3,0.0,948.37,0.0
3,ARMM,EQ,1,156642019,helped,a,0.6874904727745614,0.0,21066.311,22302.6775,0.19500000000000006,28408,3247,31655.0,3.5406688651212895e-06,1035.1570176893033,0.0,9056.58779135132,1035.1570176893033,10091.744809040623,3,15573.959716184301,0,0.013779572685382054,0.0009014697492133644,-1,0.019267822736030827,0.019267822736030827,28408.0,18251.44,12574.06,1841.041,10.0,21762.510915678744,10091.75,9056.59,1035.16,10091.75,1841.041,158.97,1841.041
4,ARMM,EQ,1,157025015,helped,a,2.6924615309153936,1370.7984756648525,26179.942999999992,22302.6775,0.8450000000000005,8566,979,9545.0,3.5406688651212895e-06,312.1092455552289,0.8450000000000005,9969.151051118657,312.1092455552289,10281.260296673885,1,15573.959716184301,0,0.01236077346849235,0.0,-1,0.0,0.0,8427.66,54245.670000000006,48605.82,0.0,10.0,25699.545312587434,3042.99,2730.88,312.11,10281.26,0.0,196.49,0.0
5,ARMM,EQ,1,157260118,helped,a,2.324508889247561,0.0,23040.299,22302.6775,0.3950000000000002,18647,2132,20779.0,3.5406688651212895e-06,679.690410136617,0.045,6786.648873679081,679.690410136617,7466.339283815698,2,15573.959716184301,0,0.013176071421869688,0.0026262699192623746,-1,0.019267822736030827,0.019267822736030827,18630.84,13286.56,7493.85,5196.0,9.446,48300.97020967507,6624.43,5944.74,679.69,7463.54,5196.0,43.63,5196.0
6,ARMM,EQ,1,157260240,helped,a,2.324508889247561,0.0,18463.852000000003,22302.6775,0.20500000000000004,24661,2819,27480.0,3.5406688651212895e-06,898.7088490502452,0.0,7862.028707494892,898.7088490502452,8760.737556545137,3,15573.959716184301,0,0.014718679224862094,0.0012448295483804704,-1,0.019267822736030827,0.019267822736030827,24661.0,21603.01,15893.59,2172.9939999999997,10.0,63877.50427652298,8760.74,7862.03,898.71,8760.74,2172.9939999999997,126.93,2172.9939999999997
7,ARMM,EQ,1,157260362,helped,a,1.367358197352658,0.0,25606.150000000005,22302.6775,0.2350000000000001,31195,3566,34761.0,3.5406688651212895e-06,1136.8555359039287,0.0,9945.094908166868,1136.8555359039287,11081.950444070797,3,15573.959716184301,0,0.012498498805629704,0.0005561070172355743,-1,0.019267822736030827,0.0,31195.0,13978.5,8328.39,1416.473,10.0,47530.73829817575,11081.95,9945.09,1136.86,11081.95,1416.473,186.23,1416.473
8,ARMM,EQ,1,157260484,helped,a,1.6408297443192739,0.0,25441.725,22302.6775,0.3050000000000001,25943,2966,28909.0,3.5406688651212895e-06,945.5730565033797,0.025,8922.192227312318,945.5730565033797,9867.765283815697,2,15573.959716184301,0,0.012538821464144605,0.004010312855685989,-1,0.019267822736030827,0.019267822736030827,25930.51,14075.58,8274.91,8011.0,10.757,47434.747078525885,9216.31,8270.74,945.57,9864.88,8011.0,35.67,8011.0
9,ARMM,EQ,1,157640114,helped,a,0.9211675381074722,0.0,32336.271000000004,22302.6775,0.7150000000000004,13982,1598,15580.0,3.5406688651212895e-06,509.4490034701284,0.7150000000000004,14454.649378297463,509.4490034701284,14964.098381767591,1,15573.959716184301,0,0.011122054727009103,0.00042128986676515887,-1,0.0,0.0,13790.7,16093.730000000001,10517.37,1369.0,3.473,14351.790243714417,4966.97,4457.52,509.45,14964.1,1369.0,259.97,1369.0
