,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
0,ARMM,EQ,1,153829114,helped,a,0.9310153754994157,822.4791037502216,243302.09000000003,22302.6775,0.5150000000000002,147389,16851,164240.0,3.5406688651212323e-06,5372.16843396444,0.5150000000000002,122893.5601727389,5372.16843396444,128265.72860670334,1,15573.959716184301,0,0.004054684583948997,0.0,-1,0.0,0.0,145933.7,258942.71000000002,261402.11,0.0,10.0,152909.96527202404,52360.4,46988.23,5372.17,128265.74,0.0,2459.18
1,ARMM,EQ,1,153893114,helped,a,0.7499636399729919,0.0,98041.71900000001,22302.6775,0.5650000000000003,54827,6268,61095.0,3.5406688651212323e-06,1998.2643014710764,0.5650000000000003,48456.329163489914,1998.2643014710764,50454.59346496099,1,15573.959716184301,0,0.006387406222212573,0.0,-1,0.0,0.0,54233.37,104368.39,105335.36,0.0,10.0,45819.028584149935,19477.33,17479.07,1998.26,50454.59,0.0,966.88
2,ARMM,EQ,1,156627419,helped,a,1.628717189054237,0.0,116599.21000000002,22302.6775,0.7550000000000004,44656,5105,49761.0,3.5406688651212323e-06,1627.495095566344,0.7550000000000004,47951.79733351827,1627.495095566344,49579.29242908461,1,15573.959716184301,0,0.00585709396839272,0.0,-1,0.0,0.0,44011.08,131527.53,132476.01,0.0,10.0,81046.59604452788,15864.02,14236.52,1627.5,49579.3,0.0,948.37
3,ARMM,EQ,1,156642019,helped,a,0.6874904727745614,0.0,21066.311000000005,22302.6775,0.19500000000000006,28408,3247,31655.0,3.5406688651212323e-06,1035.1570176893083,0.0,9056.587791351361,1035.1570176893083,10091.744809040669,3,15573.959716184301,0,0.013779572685382052,0.0006021212244132765,-1,0.019267822736030827,0.019267822736030827,28408.0,12403.83,12574.06,1257.405,10.0,21762.510915678744,10091.75,9056.59,1035.16,10091.75,1257.405,170.22
4,ARMM,EQ,1,157025015,helped,a,2.6924615309153936,1370.7984756648525,26179.943,22302.6775,0.8450000000000005,8566,979,9545.0,3.5406688651212323e-06,312.1092455552303,0.8450000000000005,9969.151051118668,312.1092455552303,10281.260296673898,1,15573.959716184301,0,0.012360773468492348,0.0,-1,0.0,0.0,8427.66,48409.310000000005,48605.82,0.0,10.0,25699.545312587434,3042.99,2730.88,312.11,10281.26,0.0,196.49
5,ARMM,EQ,1,157260118,helped,a,2.324508889247561,0.0,23040.299000000003,22302.6775,0.3950000000000002,18647,2132,20779.0,3.5406688651212323e-06,679.69041013662,0.045,6786.6488736790825,679.69041013662,7466.339283815702,2,15573.959716184301,0,0.013176071421869688,0.002979407034004972,-1,0.019267822736030827,0.019267822736030827,18630.84,7461.03,7493.85,5758.0,7.17,48300.97020967507,6624.43,5944.74,679.69,7463.54,5758.0,32.8
6,ARMM,EQ,1,157260240,helped,a,2.324508889247561,0.0,18463.852000000006,22302.6775,0.20500000000000004,24661,2819,27480.0,3.5406688651212323e-06,898.7088490502495,0.0,7862.028707494928,898.7088490502495,8760.737556545178,3,15573.959716184301,0,0.014718679224862093,0.0008869737806618499,-1,0.019267822736030827,0.019267822736030827,24661.0,15755.4,15893.59,1589.358,10.0,63877.50427652298,8760.74,7862.03,898.71,8760.74,1589.358,138.18
7,ARMM,EQ,1,157260362,helped,a,1.367358197352658,0.0,25606.150000000012,22302.6775,0.2350000000000001,31195,3566,34761.0,3.5406688651212323e-06,1136.855535903934,0.0,9945.094908166915,1136.855535903934,11081.95044407085,3,15573.959716184301,0,0.012498498805629702,0.00032119862739956874,-1,0.019267822736030827,0.0,31195.0,8130.890000000001,8328.39,832.8370000000001,10.0,47530.73829817575,11081.95,9945.09,1136.86,11081.95,832.8370000000001,197.48
8,ARMM,EQ,1,157260484,helped,a,1.6408297443192739,0.0,25441.725000000002,22302.6775,0.3050000000000001,25943,2966,28909.0,3.5406688651212323e-06,945.5730565033842,0.025,8922.192227312316,945.5730565033842,9867.765283815701,2,15573.959716184301,0,0.012538821464144603,0.0044117551594146,-1,0.019267822736030827,0.019267822736030827,25930.51,8250.51,8274.91,8597.0,7.94,47434.747078525885,9216.31,8270.74,945.57,9864.88,8597.0,24.38
9,ARMM,EQ,1,157640114,helped,a,0.9211675381074722,0.0,32336.271000000008,22302.6775,0.7150000000000004,13982,1598,15580.0,3.5406688651212323e-06,509.4490034701307,0.7150000000000004,14454.649378297483,509.4490034701307,14964.098381767613,1,15573.959716184301,0,0.011122054727009101,0.0011641982601183997,-1,0.0,0.0,13790.7,10299.97,10517.37,3580.0,2.13,14351.790243714417,4966.97,4457.52,509.45,14964.1,3580.0,217.37
