,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,27868,0,27868.0,1.7395010878594993e-05,0.0,1.0350000000000006,37802.73311703022,0.0,37802.73311703022,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.0032861183896828426,-1,0.0,0.0,24237.079999999998,18122.18,7998.76,4536.0,2.049,131800.297360966,7948.99,7948.99,0,33539.64,4536.0,552.44,4536.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7150000000000004,43289,0,43289.0,2.1813375453020856e-05,0.0,0.7150000000000004,44868.72402982348,0.0,44868.72402982348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.009745420594365565,-1,0.0,0.0,39309.369999999995,18582.780000000002,7999.28,12563.0,1.78,258297.89632920353,12812.97,12812.97,0,41309.05,12563.0,548.42,12563.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48576,0,48576.0,2.5490510525896458e-05,0.0,0.6750000000000004,48405.61990142312,0.0,48405.61990142312,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.012337940498356948,-1,0.0,0.0,44348.95,18355.749999999996,7999.68,15490.0,1.688,339634.01701039873,14444.5,14444.5,0,44771.92,15490.0,558.61,15490.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,43256,0,43256.0,2.6427330720231897e-05,0.0,0.7550000000000004,46564.759777173065,0.0,46564.759777173065,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.010156790975187065,-1,0.0,0.0,39068.060000000005,18082.030000000002,7999.81,13038.0,1.686,317964.6877760262,12744.14,12744.14,0,42672.76,13038.0,565.05,13038.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.1150000000000009,24295,0,24295.0,2.8847511749577763e-05,0.0,1.1150000000000009,34899.58539824348,0.0,34899.58539824348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.0019943006708482264,-1,0.0,0.0,20902.839999999997,18321.809999999998,8000.05,2792.0,2.265,184010.2868936175,6866.04,6866.04,0,30678.84,2792.0,531.01,2792.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,25789,0,25789.0,3.025383881209993e-05,0.0,1.0350000000000006,34982.58520005355,0.0,34982.58520005355,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.0025128453855798568,-1,0.0,0.0,22428.95,18258.4,8000.25,3498.0,2.225,210432.0235695399,7355.98,7355.98,0,31037.53,3498.0,524.7,3498.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48508,0,48508.0,3.403152448372843e-05,0.0,0.6750000000000004,48337.85841111316,0.0,48337.85841111316,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.012317928627536669,-1,0.0,0.0,44286.86000000001,18399.99,8000.78,15468.0,1.688,462318.5714279287,14424.28,14424.28,0,44709.24,15468.0,557.84,15468.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,40498,0,40498.0,3.641769885677791e-05,0.0,0.7550000000000004,43595.79344960132,0.0,43595.79344960132,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.008698018065311106,-1,0.0,0.0,36577.090000000004,18344.82,8000.99,11335.0,1.784,406049.39070702455,11931.57,11931.57,0,39951.94,11335.0,545.81,11335.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.7550000000000004,32860,0,32860.0,1.7395010878594993e-05,0.0,0.647,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.007152751615629503,-1,0.0,0.0,30249.56,17556.719999999998,6264.3,7419.0,2.384,204088.46616614173,9847.0,9847.0,0,29663.98,7419.0,425.06,7419.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20058,0,20058.0,2.1813375453020856e-05,0.0,1.0350000000000006,27208.526656430033,0.0,27208.526656430033,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.0012299911052291693,-1,0.0,0.0,17444.649999999998,17681.680000000004,6264.71,1360.0,2.894,144170.001450627,5721.29,5721.29,0,24140.18,1360.0,434.32,1360.0
