,district,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5.0,521411,helped,a,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.86350575878,298482.23822773044,1.0350000000000006,26491,0,26491.0,8.274598762394274e-07,0.0,1.0350000000000006,35945.14363996173,0.0,35945.14363996173,1,45477.532103761216,500.0,50.0,0,0.006452423250034839,0.057042078413222216,-1,0.0,0.0,177.5100000000061,0.09999999999880842,8008.49,0.0,2.133,965.3166921573816,58.29,58.29,0,245.72,245.72,0.0,3954.0
1,Ampara,PF,5.0,521421,helped,a,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.7396226009,233759.24517809914,0.9650000000000006,22473,0,22473.0,8.274598762394274e-07,0.0,0.9650000000000006,28920.08440643464,0.0,28920.08440643464,1,45477.532103761216,500.0,50.0,0,0.007291177913142125,0.05373483245647509,-1,0.0,0.0,211.25999999999758,0.09000000000197989,6271.93,0.0,2.495,1434.062196187685,69.28,69.28,0,276.97,276.97,0.0,2603.0
2,Ampara,PF,5.0,521431,helped,a,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,106153.01613378567,329789.2799926544,0.9050000000000006,36981,0,36981.0,8.274598762394274e-07,0.0,0.9050000000000006,45371.29892112131,0.0,45371.29892112131,1,45477.532103761216,500.0,50.0,0,0.006138522139138441,0.11493884638415805,-1,0.0,0.0,464.7199999999892,0.10000000000564606,8848.48,0.0,1.724,2520.7830943413683,152.21,152.21,0,580.18,574.99,0.0,9528.0
3,Ampara,PF,5.0,521441,helped,a,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,114097.59696869811,354470.98654056026,1.2150000000000007,25613,0,25613.0,8.274598762394274e-07,0.0,1.2150000000000007,39364.141821386125,0.0,39364.141821386125,1,45477.532103761216,500.0,50.0,0,0.005920954814369124,0.03355625041564261,-1,0.0,0.0,71.86000000000061,0.09999999999616542,9510.71,0.0,2.189,98.02956523703018,23.68,23.68,0,113.06,113.06,0.0,2755.0
4,Ampara,PF,5.0,521451,helped,a,1.3326477057779957,0.0,0.0,0.0,0.0,52153.133146515145,115579.38394231752,359074.5058462817,0.6750000000000004,58997,0,58997.0,8.274598762394274e-07,0.0,0.6750000000000004,58813.00855410599,0.0,58813.00855410599,1,45477.532103761216,500.0,50.0,0,0.005882877539578337,0.2517569693901565,-1,0.0,0.0,2254.7699999999813,0.27999999999988123,9634.23,0.0,1.514,3044.153827831593,735.27,735.27,0,2277.17,2262.12,0.01,21173.0
5,Ampara,PF,5.0,521471,helped,a,7.995886234667974,0.0,720.0,720.0,2.7877594928468792e-08,52153.133146515145,49717.95779459116,152220.96471851468,1.1150000000000009,11880,0,11880.0,8.274598762394274e-07,0.0,0.334,4290.425690829945,0.0,4290.425690829945,2,45477.532103761216,500.0,50.0,0,0.008969605760501797,0.017413043392604365,-1,4.836223506743741,4.836223506743741,6501.710000000001,0.2699999999810405,4144.27,0.0,10.0,52322.60079493448,2106.29,2106.29,0,4291.88,4278.39,-0.01,0.0
6,Ampara,PF,5.0,521481,helped,a,5.330590823111983,0.0,1050.0,1050.0,4.065482593735031e-08,52153.133146515145,115980.86811557523,357055.80042100244,0.7550000000000004,49825,0,49825.0,8.274598762394274e-07,0.0,0.7550000000000004,53655.63418751024,0.0,53655.63418751024,1,45477.532103761216,500.0,50.0,0,0.005872686506321973,0.18502730188946187,-1,0.0,0.0,1293.250000000003,0.20000000000521778,9667.67,0.0,1.595,6994.80127808756,422.37,422.37,0,1413.08,1402.7,0.0,16097.0
7,Ampara,PF,5.0,522211,helped,a,6.195368639664273,0.0,75.0,0.0,0.0,52153.133146515145,284422.00113435223,883390.4708798284,1.1150000000000009,74270,0,74270.0,8.274598762394274e-07,0.0,1.1150000000000009,106717.17881749503,0.0,106717.17881749503,1,45477.532103761216,500.0,50.0,0,0.0037501479504966095,0.09559320017307864,-1,0.0,0.0,337.9899999999955,0.09999999999821,23708.26,0.0,1.243,2139.4466523352353,111.16,111.16,0,496.2,496.2,0.0,26679.0
8,Ampara,PF,5.0,522221,helped,a,6.195368639664273,1.0,10000.0,0.0,0.0,52153.133146515145,129672.37951033609,371752.8468531203,0.7950000000000005,48359,0,48359.0,8.274598762394274e-07,0.0,0.7950000000000005,54011.46774245206,0.0,54011.46774245206,1,45477.532103761216,500.0,50.0,0,0.005554004860953645,0.14900723355230144,-1,0.0,0.0,1034.4399999999835,0.16999999999640725,10808.74,0.0,1.647,6507.677172789647,338.12,338.12,0,1173.2,1164.38,-0.0,14583.0
9,Ampara,PF,5.0,522231,helped,a,7.744210799580341,0.0,94080.0,2880.0,1.1151037971387515e-07,52153.133146515145,100713.4562502218,20255.484945174856,1.1150000000000009,1694,0,1694.0,8.274598762394274e-07,0.0,1.1150000000000009,2435.9859540096477,0.0,2435.9859540096477,1,45477.532103761216,500.0,50.0,0,0.006302113864059151,0.0,-1,0.0,0.0,7.719999999999663,20236.909999999985,8392.94,0.0,10.0,61.101823208686284,2.62,2.62,0,11.42,0.0,0.22,0.0
