,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
0,Ampara,PF,5.0,0,52101051011,helped,a,43493.30859375,1.0,1,5.065581348701985,5.065581348701985,0.0,42252.66402108329,8610.108335066852,0.0,8610.108335066852,0.0,0.0,2828.8277638590325,0.0,2828.8277638590325,21723.56535641877,0.0,21723.56535641877,2.1944831420536395,1,36346.798828125,1.1030426022910118,23962.018061783034,0,0,0.0,0.00972977836352264,0.07797269347270176,-1,2.90944123314066,2.90944123314066,False,14.526469105944045,0.09869522353828053,3521.055335090274,0.0,4.978759981654091,0.0,4.978759981654091,38.23365255290059,38.23365255290059,0.0,1.7968671633391066e-06
1,Ampara,PF,5.0,1,52101051021,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,93914.60573751283,37233.094412897175,0.0,37233.094412897175,0.0,0.0,12232.832283958753,0.0,12232.832283958753,51380.612460146,0.0,51380.612460146,1.0514242985570077,1,36346.798828125,1.205213383564542,61924.60179271103,0,0,0.0,0.006526245786778746,0.22483459264867303,-1,0.0,0.0,True,1747.4206612300738,0.47703620160518057,7826.217144792736,0.0,585.8596384625481,0.0,585.8596384625481,2460.7405988357073,2435.4757374944525,0.00976266816851279,1.7968671633391066e-06
2,Ampara,PF,5.0,2,52101051041,helped,a,43493.30859375,0.0,1,3.0393488092211913,3.0393488092211913,0.0,189890.06322699296,58877.982920567185,0.0,58877.982920567185,0.0,0.0,19344.20175497422,0.0,19344.20175497422,101082.04377993297,0.0,101082.04377993297,1.388258190421231,1,36346.798828125,1.1588112164455406,117135.00611342551,0,0,0.0,0.004589642686662065,0.15660190725140877,-1,0.0,0.0,True,1037.0826165869382,0.4670820156351354,15824.171935582746,0.0,349.96778028449864,0.0,349.96778028449864,1828.7370518758735,1803.838314646405,0.01266243965327618,1.7968671633391066e-06
3,Ampara,PF,5.0,3,52101051051,helped,a,43493.30859375,0.0,1,4.052465078961589,4.052465078961589,0.0,185510.6888011759,78894.05580908769,0.0,78894.05580908769,0.0,0.0,25920.428267695934,0.0,25920.428267695934,102407.55842504543,0.0,102407.55842504543,0.9694916730157388,1,36346.798828125,1.2209141835282895,125030.84058163995,0,0,0.0,0.004643500821149795,0.24824908076780525,-1,0.0,0.0,True,4699.3623912048315,1.111523517649033,15459.224066764657,0.0,1573.0750574638132,0.0,1573.0750574638132,6214.973540964832,6156.19772973949,0.020958394207269748,1.7968671633391066e-06
4,Ampara,PF,5.0,4,52101051061,helped,a,43493.30859375,0.0,1,6.078697618442383,6.078697618442383,0.0,119899.00962193316,48547.575057080176,0.0,48547.575057080176,0.0,0.0,15950.17424231194,0.0,15950.17424231194,65769.93188170761,0.0,65769.93188170761,1.0262048635965797,1,36346.798828125,1.2098031292447373,79568.66940070309,0,0,0.0,0.005775933677332381,0.2316783712991909,-1,0.0,0.0,True,2451.895753689262,0.641151575721068,9991.584135161096,0.0,821.6504177386082,0.0,821.6504177386082,3388.043991512654,3354.1037240190417,0.012803481959323904,1.7968671633391066e-06
5,Ampara,PF,5.0,5,52101051081,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,111920.58600889788,53428.783936902604,0.0,53428.783936902604,0.0,0.0,17553.88219383677,0.0,17553.88219383677,62781.19326592077,0.0,62781.19326592077,0.8464971077293423,1,36346.798828125,1.2495793000547615,78450.07953783197,0,0,0.0,0.005978262876591123,0.29115573822999563,-1,0.0,0.0,True,4551.769401493274,0.8496122711898408,9326.71550074149,0.0,1520.0628768196536,0.0,1520.0628768196536,5436.481810244372,5391.661841936159,0.013970933207332337,1.7968671633391066e-06
6,Ampara,PF,5.0,6,52101051091,helped,a,43493.30859375,0.0,1,6.078697618442383,6.078697618442383,0.0,93183.89750288204,47844.58533055098,0.0,47844.58533055098,0.0,0.0,15719.208872455416,0.0,15719.208872455416,52845.85871980619,0.0,52845.85871980619,0.7759843583312171,1,36346.798828125,1.26963750868541,67095.08440935587,0,0,0.0,0.006551783832808397,0.3212288649153269,-1,0.0,0.0,True,5004.197518053794,0.8041414886179439,7765.324791906837,0.0,1668.8822654432154,0.0,1668.8822654432154,5610.556939296271,5568.193306597558,0.012113476675168044,1.7968671633391066e-06
7,Ampara,PF,5.0,7,52101051101,helped,a,43493.30859375,0.0,1,5.065581348701985,5.065581348701985,0.0,107344.88809052588,29693.02814871281,0.0,29693.02814871281,0.0,0.0,9755.563943142228,0.0,9755.563943142228,56527.3864408114,0.0,56527.3864408114,1.5751785996167162,1,36346.798828125,1.1411053565611429,64503.70346001161,0,0,0.0,0.006104348389754694,0.13128079227283382,-1,0.0,0.0,True,303.62032425925656,0.17246411559755614,8945.407340877156,0.0,102.82759561286443,0.0,102.82759561286443,595.8215504367514,586.5948365252503,0.0053145724853163046,1.7968671633391066e-06
8,Ampara,PF,5.0,8,52101053011,helped,a,43493.30859375,0.0,1,1.8010988102314913,1.8010988102314913,22499.999450683594,205349.94354133017,82596.93526411754,0.0,82596.93526411754,0.0,0.0,27137.482037005564,0.0,27137.482037005564,112549.71015905513,0.0,112549.71015905513,1.0340847132999507,1,36346.798828125,1.2083471569824213,135999.1222898898,0,0,0.0,0.004413495638762264,0.2295062161302974,-1,0.0,0.0,True,4077.0099855073886,1.080658319054507,17112.495295110846,0.0,1366.487430729373,0.0,1366.487430729373,5667.304989181822,5610.090126741594,0.021747508310198782,1.7968671633391066e-06
9,Ampara,PF,5.0,9,52101053021,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,173356.15172921692,58306.997594902874,0.0,58306.997594902874,0.0,0.0,19156.606073347673,0.0,19156.606073347673,93060.11797538096,0.0,93060.11797538096,1.267489580161367,1,36346.798828125,1.1728222622894007,109142.97809280481,0,0,0.0,0.004803528445287456,0.17696107824192614,-1,0.0,0.0,True,1459.414994045385,0.5570310733938939,14446.345977434743,0.0,491.34091621747865,0.0,491.34091621747865,2386.865578080966,2357.240942415312,0.013771155231424359,1.7968671633391066e-06
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,187466.7401595469,82172.76412731368,0.0,82172.76412731368,0.0,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,1.228060687251704,127602.84035427081,0,0,0.0,0.004619211863019197,0.25892638557901976,-1,0.0,0.0,True,5396.643413628146,1.19989229634524,15622.228346628908,0.0,1805.3168194985215,0.0,1805.3168194985215,6948.133513159495,6884.725895155715,0.021834447465550966,1.7968671633391066e-06
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,98597.30716633184,25781.432795731962,0.0,25781.432795731962,0.0,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,1.133143056764579,58544.6359809772,0,0,0.0,0.006369384529710047,0.12003426162391001,-1,0.0,0.0,True,196.92261979635438,0.1254049559380892,8216.442263860987,0.0,66.82107190649818,0.0,66.82107190649818,407.57812462879684,400.8560705643018,0.004114390198617812,1.7968671633391066e-06
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,102961.1308684206,21884.519114586896,0.0,21884.519114586896,0.0,0.0,7190.099457623889,0.0,7190.099457623889,53090.46530911314,0.0,53090.46530911314,2.097389739804465,1,36346.798828125,1.1075927464717346,58802.61428318297,0,0,0.0,0.006232945703484369,0.08461262181951028,-1,0.0,0.0,True,48.974638630063,0.0983556174779352,8580.09423903505,0.0,16.754053452390743,0.0,16.754053452390743,123.70906673036822,123.70906673036822,0.0,1.7968671633391066e-06
